node_id,x_location,y_location,visit_time,reward,CS1,CS3,TR2,TR3,time_with_max_reward,max_reward,number_vehicles,tmax
0,35.0,35.0,0.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,0.3333333333333333,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,0.6666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,1.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,1.3333333333333333,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,1.6666666666666667,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,2.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,2.3333333333333335,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,2.6666666666666665,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,3.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,3.3333333333333335,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,3.6666666666666665,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,4.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,4.333333333333333,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,4.666666666666667,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,5.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,5.333333333333333,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,5.666666666666667,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,6.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,6.333333333333333,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,6.666666666666667,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,7.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,7.333333333333333,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,7.666666666666667,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,8.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,8.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,8.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,9.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,9.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,9.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,10.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,10.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,10.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,11.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,11.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,11.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,12.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,12.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,12.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,13.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,13.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,13.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,14.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,14.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,14.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,15.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,15.333333333333334,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,15.666666666666666,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,16.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,16.333333333333332,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,16.666666666666668,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,17.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,17.333333333333332,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,17.666666666666668,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,18.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,18.333333333333332,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,18.666666666666668,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,19.0,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,19.333333333333332,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
0,35.0,35.0,19.666666666666668,0.0,87.42,45.97,1,100.0,3,0.0,4,55.0
1,15.0,30.0,0.0,0.0,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,0.3333333333333333,0.0,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,0.6666666666666666,20.881926830560808,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,1.0,23.121083842190455,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,1.3333333333333333,24.720481707640204,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,1.6666666666666667,25.68012042691005,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,2.0,26.0,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,2.3333333333333335,25.68012042691005,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,2.6666666666666665,24.720481707640204,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,3.0,23.121083842190455,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,3.3333333333333335,20.881926830560808,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,3.6666666666666665,11.984013901603497,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,4.0,8.789599341728655,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,4.333333333333333,7.179894346512764,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,4.666666666666667,6.210034469797629,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,5.0,5.5617703882449305,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,5.333333333333333,5.097893667325674,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,5.666666666666667,4.7495306308246255,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,6.0,4.478311207591132,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,6.333333333333333,4.261165090672118,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,6.666666666666667,4.083387185919143,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,7.0,3.935161245370879,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,7.333333333333333,3.80968409354264,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,7.666666666666667,3.702091949397947,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,8.0,3.608815318227348,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,8.333333333333334,3.527175323048161,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,8.666666666666666,3.4551222433902344,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,9.0,3.391061055346404,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,9.333333333333334,3.3337319729197894,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,9.666666666666666,3.282126770529713,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,10.0,3.23542897751306,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,10.333333333333334,3.192970359861951,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,10.666666666666666,3.154198739002208,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,11.0,3.118653845316284,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,11.333333333333334,3.0859489595174106,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,11.666666666666666,3.0557567854956664,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,12.0,3.027798458867954,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,12.333333333333334,3.001834908188109,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,12.666666666666666,2.977660001550723,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,13.0,2.9550950624344146,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,13.333333333333334,2.9339844459157494,78.39,63.53,0,68.22,2,26.0,4,55.0
1,15.0,30.0,13.666666666666666,2.9141919435261703,78.39,63.53,0,68.22,2,26.0,4,55.0
